user_id,content_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned,title,type,genre,language,country_production,release_year,duration_minutes,imdb_rating,popularity_score,total_views,avg_completion_rate,age_rating,engagement_score,churn_impact_score,age_group,watch_time_group,completion_group,sessions_group,churn_label
U122710,C5356,42,Female,India,43,Standard,12.99,PayPal,Tablet,1,Action,258,15,6,70,4.9,24,77,26,No,Last Love,Series,Drama,Japanese,France,1997,114,4.8,12.29,7072439,0.61,PG,41.51600000000001,0.37,36-45,180+,Medio,Muy alto,Activo
U124899,C46671,23,Male,Brazil,55,Basic,12.99,Debit Card,Tablet,3,Thriller,198,3,11,54,4.8,32,20,44,No,Last Life,Movie,Comedy,German,Spain,2021,152,5.0,59.34,2451507,0.79,PG,71.136,0.25,18-25,180+,Medio,Medio,Activo
U148296,C41576,46,Male,Brazil,24,Standard,12.99,Debit Card,Tablet,2,Action,260,15,8,67,1.2,43,98,56,No,World Love,Series,Action,English,USA,2006,170,5.7,49.91,2317553,0.64,16+,58.364,0.29,46-60,180+,Medio,Muy alto,Activo
U105070,C30356,43,Female,France,18,Premium,12.99,PayPal,Tablet,1,Romance,256,4,14,45,3.1,43,5,19,No,Last Love,Movie,Thriller,Korean,Spain,1997,137,6.8,87.83,9866623,0.89,PG,88.532,0.04,36-45,180+,Bajo,Medio,Activo
U138437,C7194,36,Male,Brazil,16,Basic,12.99,UPI,Smart TV,3,Documentary,24,17,14,80,2.7,33,65,56,No,Love World,Movie,Romance,German,France,2018,74,5.5,7.99,4651102,0.86,18+,54.796,0.17,36-45,<30,Alto,Muy alto,Activo
U125450,C49759,19,Other,India,54,Basic,15.99,Debit Card,Tablet,3,Action,26,3,10,68,3.7,20,36,36,No,Night Last,Movie,Documentary,Japanese,Germany,1997,120,6.8,32.27,9678297,0.41,16+,37.508,0.52,18-25,<30,Medio,Medio,Activo
U112162,C18331,25,Female,Canada,54,Basic,12.99,UPI,Mobile,2,Comedy,56,17,2,42,2.0,4,31,35,Yes,Life Dark,Movie,Drama,Japanese,France,2007,120,6.9,52.09,7483386,0.99,16+,80.236,0.0,18-25,30-60,Bajo,Muy alto,Inactivo
U144529,C29552,57,Male,Australia,57,Standard,15.99,UPI,Mobile,2,Drama,184,5,11,48,3.7,36,52,26,No,Love World,Series,Action,Spanish,Germany,2022,178,7.2,91.76,5989165,0.54,18+,69.104,0.49,46-60,180+,Bajo,Medio,Activo
U108199,C45015,38,Female,Australia,45,Standard,15.99,Debit Card,Smart TV,3,Thriller,283,18,1,48,3.9,11,82,45,No,Love Life,Series,Comedy,Korean,Japan,1995,127,5.2,97.49,6188537,0.44,PG,65.396,0.61,36-45,180+,Bajo,Muy alto,Activo
U104660,C43451,41,Other,France,43,Premium,12.99,UPI,Mobile,1,Horror,61,3,12,72,3.1,48,58,4,No,Dark Secret,Series,Romance,English,Japan,2005,122,5.9,76.64,5819111,0.77,16+,76.856,0.25,36-45,60-120,Medio,Medio,Activo
U131274,C42627,30,Male,Brazil,47,Basic,7.99,PayPal,Laptop,3,Comedy,141,14,12,74,4.9,5,4,33,No,Game World,Series,Romance,French,South Korea,1996,87,6.4,83.13,3792842,0.34,16+,53.652,0.6,26-35,120-180,Medio,Muy alto,Activo
U116507,C36537,47,Male,Spain,35,Premium,7.99,Debit Card,Smart TV,1,Documentary,230,13,2,97,4.8,38,16,4,Yes,Love World,Movie,Comedy,French,USA,2018,127,4.7,7.13,693611,0.67,PG,43.05199999999999,0.3,46-60,180+,Muy alto,Muy alto,Inactivo
U102318,C856,58,Female,France,41,Premium,12.99,PayPal,Smart TV,2,Documentary,206,12,12,55,3.5,35,15,32,No,Game World,Series,Drama,Korean,Japan,2021,98,8.1,63.0,2580838,0.62,16+,62.4,0.33,46-60,180+,Medio,Muy alto,Activo
U102811,C38287,27,Male,Spain,41,Standard,7.99,Credit Card,Tablet,2,Romance,220,6,8,99,4.5,39,68,11,No,Night Game,Movie,Comedy,Korean,USA,2016,78,8.8,29.39,1887581,0.69,16+,53.156,0.33,26-35,180+,Muy alto,Alto,Activo
U103797,C27044,35,Other,USA,15,Basic,12.99,UPI,Mobile,3,Comedy,47,5,9,67,2.1,34,82,15,No,Night Game,Movie,Drama,Korean,South Korea,2010,129,9.7,75.42,7878666,0.54,PG,62.568,0.44,26-35,30-60,Medio,Medio,Activo
U142574,C17212,20,Other,France,20,Basic,12.99,PayPal,Tablet,2,Drama,171,2,10,47,1.4,12,23,37,Yes,Night Love,Movie,Romance,French,USA,1999,107,5.7,67.93,3928560,0.74,PG,71.572,0.22,18-25,120-180,Bajo,Bajo,Inactivo
U129893,C17889,31,Male,France,28,Basic,12.99,UPI,Mobile,2,Action,92,5,8,39,2.7,27,72,25,No,Game Dark,Series,Action,French,South Korea,1999,129,5.7,25.07,4385898,0.8,18+,58.028,0.05,26-35,60-120,Bajo,Medio,Activo
U137836,C15206,24,Female,Spain,37,Standard,15.99,PayPal,Mobile,1,Horror,27,19,4,56,2.2,47,21,51,No,Dark Last,Movie,Action,French,South Korea,2018,147,4.6,34.42,3763351,0.61,PG-13,50.368,0.39,18-25,<30,Medio,Muy alto,Activo
U130185,C145,44,Other,Japan,41,Standard,15.99,PayPal,Laptop,2,Drama,120,11,5,36,2.6,28,84,11,No,Game Last,Movie,Thriller,French,Germany,1996,82,6.4,61.75,8347815,0.52,18+,55.90000000000001,0.42,36-45,60-120,Bajo,Muy alto,Activo
U129176,C38994,27,Male,Spain,8,Premium,7.99,Credit Card,Tablet,3,Romance,223,10,12,92,4.6,29,39,34,No,World World,Movie,Sci-Fi,Spanish,Germany,2001,148,6.7,57.75,2975015,0.85,PG,74.1,0.18,26-35,180+,Muy alto,Alto,Activo
U122391,C4142,32,Female,Canada,42,Basic,15.99,UPI,Laptop,3,Action,276,16,11,32,1.4,18,31,30,No,Life Dark,Series,Drama,Korean,USA,2023,178,6.3,19.43,5634493,0.43,16+,33.572,0.59,26-35,180+,Bajo,Muy alto,Activo
U135650,C25380,45,Female,Brazil,23,Basic,15.99,UPI,Laptop,3,Comedy,72,9,2,37,2.6,19,90,12,No,Night World,Movie,Horror,Korean,Germany,2020,93,5.6,7.25,6348643,0.82,16+,52.09999999999999,0.11,36-45,60-120,Bajo,Alto,Activo
U142651,C23384,40,Female,UK,7,Standard,15.99,Debit Card,Tablet,1,Comedy,247,6,3,58,4.0,35,87,56,No,Love Night,Series,Sci-Fi,French,Japan,2000,130,6.6,17.0,9957689,0.93,PG,62.59999999999999,0.05,36-45,180+,Medio,Alto,Activo
U132320,C25472,52,Other,UK,43,Standard,7.99,Debit Card,Smart TV,2,Horror,118,2,8,71,4.4,28,35,25,No,Love World,Series,Action,German,Spain,2003,96,6.4,31.29,7638944,0.73,PG,56.316,0.26,46-60,60-120,Medio,Bajo,Activo
U124864,C40560,44,Male,USA,1,Premium,12.99,PayPal,Laptop,2,Horror,56,1,13,62,2.5,39,24,18,Yes,Love Life,Series,Documentary,Spanish,Germany,2007,87,5.9,66.39,8503220,0.96,18+,84.15599999999999,0.07,36-45,30-60,Medio,Bajo,Inactivo
U110495,C33370,49,Male,Brazil,42,Premium,15.99,Debit Card,Mobile,1,Drama,193,1,7,88,4.2,16,3,44,Yes,Dark World,Series,Documentary,Japanese,South Korea,2005,103,7.8,32.12,9576572,0.61,PG-13,49.448,0.37,46-60,180+,Alto,Bajo,Inactivo
U136277,C18273,23,Male,Japan,45,Standard,12.99,PayPal,Tablet,2,Sci-Fi,98,15,13,82,4.2,25,21,55,No,Secret World,Series,Romance,Spanish,France,2005,89,6.5,69.28,1193033,0.81,PG-13,76.31200000000001,0.21,18-25,60-120,Alto,Muy alto,Activo
U122216,C14095,56,Male,UK,14,Standard,12.99,PayPal,Mobile,1,Thriller,261,19,11,89,5.0,17,33,47,No,Secret Game,Movie,Comedy,French,Japan,2015,83,6.0,11.58,6811922,0.68,18+,45.432,0.26,46-60,180+,Alto,Muy alto,Activo
U148287,C27758,63,Other,Germany,15,Basic,7.99,Credit Card,Laptop,1,Comedy,286,11,4,68,1.5,27,54,59,No,Dark World,Series,Drama,French,France,2006,172,8.7,35.1,6344185,0.8,18+,62.04,0.17,60+,180+,Medio,Muy alto,Activo
U147517,C43789,49,Male,Germany,50,Basic,12.99,PayPal,Mobile,2,Comedy,21,18,3,75,4.3,18,82,37,No,Last Secret,Movie,Drama,English,USA,2010,135,5.8,59.03,4061752,0.7,PG,65.612,0.28,46-60,<30,Medio,Muy alto,Activo
U130688,C20194,52,Other,USA,15,Standard,12.99,Credit Card,Tablet,3,Action,253,13,4,99,1.7,7,40,10,No,Last Secret,Movie,Romance,French,Germany,2020,84,6.2,87.3,9192913,0.56,PG,68.52000000000001,0.41,46-60,180+,Muy alto,Muy alto,Activo
U145474,C27552,45,Female,UK,39,Premium,7.99,Debit Card,Tablet,2,Horror,244,5,3,32,4.1,12,89,10,No,Love World,Movie,Thriller,French,Japan,1999,111,5.6,27.22,5933149,0.48,16+,39.688,0.49,36-45,180+,Bajo,Medio,Activo
U135408,C8773,51,Male,France,42,Premium,12.99,Debit Card,Tablet,2,Action,59,17,11,95,1.9,42,60,54,No,Last Life,Movie,Documentary,French,USA,2023,177,3.5,83.8,108343,0.95,PG,90.52000000000001,0.1,46-60,30-60,Muy alto,Muy alto,Activo
U134518,C39558,64,Other,Japan,6,Standard,15.99,Debit Card,Smart TV,2,Sci-Fi,24,2,0,90,1.7,24,74,44,Yes,Love Dark,Movie,Documentary,Korean,Germany,1998,161,3.9,37.44,9534206,0.71,18+,57.576,0.25,60+,<30,Alto,Bajo,Inactivo
U135386,C14637,54,Other,USA,17,Premium,12.99,Credit Card,Laptop,3,Thriller,237,17,1,83,2.3,49,25,23,No,Dark Life,Movie,Thriller,German,Japan,2020,104,5.9,82.86,8330598,0.72,18+,76.344,0.32,46-60,180+,Alto,Muy alto,Activo
U102523,C21158,32,Male,Australia,53,Standard,7.99,Debit Card,Mobile,2,Action,121,5,0,30,2.4,28,95,28,No,World Dark,Series,Comedy,English,Spain,2018,99,6.7,35.66,951627,0.51,16+,44.864,0.57,26-35,120-180,Bajo,Medio,Activo
U143769,C21020,18,Male,Spain,58,Standard,12.99,PayPal,Mobile,1,Romance,25,13,7,37,2.5,37,59,29,Yes,Life Life,Series,Horror,English,Japan,2007,148,6.4,18.26,3576191,0.63,16+,45.104,0.37,,<30,Bajo,Muy alto,Inactivo
U105139,C30000,20,Female,Australia,18,Standard,12.99,PayPal,Tablet,2,Action,267,5,5,38,3.0,13,65,8,No,Love Game,Movie,Horror,French,France,2009,117,,86.65,2944207,0.32,PG,53.86,0.75,18-25,180+,Bajo,Medio,Activo
U148378,C10693,47,Female,Canada,4,Basic,7.99,UPI,Tablet,3,Romance,174,3,1,77,3.6,17,79,27,No,Game Game,Series,Action,Japanese,Japan,2001,171,4.0,15.29,4485026,0.34,PG-13,26.516,0.71,46-60,120-180,Alto,Medio,Activo
U138110,C41463,44,Female,Australia,22,Basic,7.99,Debit Card,Smart TV,1,Sci-Fi,208,2,13,50,3.4,16,70,21,No,Love Night,Series,Action,German,Germany,2020,85,5.1,70.0,7277453,0.47,PG,56.2,0.65,36-45,180+,Bajo,Bajo,Activo
U121543,C31298,59,Other,Canada,46,Premium,7.99,Debit Card,Tablet,1,Drama,252,15,3,37,2.4,12,9,12,Yes,Game Night,Movie,Drama,Spanish,South Korea,1999,162,7.3,15.87,9579295,0.66,16+,45.948,0.35,46-60,180+,Bajo,Muy alto,Inactivo
U140171,C17521,26,Other,USA,35,Premium,7.99,PayPal,Mobile,1,Drama,102,2,13,33,1.4,27,75,47,No,Night Dark,Movie,Horror,French,South Korea,1997,81,5.1,90.85,922181,0.96,PG,93.94,0.11,26-35,60-120,Bajo,Bajo,Activo
U137359,C48884,42,Other,USA,15,Standard,15.99,Debit Card,Mobile,1,Horror,254,16,12,77,1.8,28,42,41,No,Secret Game,Movie,Thriller,German,Germany,1997,100,7.0,41.99,9095519,0.67,18+,56.996,0.29,36-45,180+,Alto,Muy alto,Activo
U142880,C4859,31,Other,Spain,17,Premium,12.99,Debit Card,Mobile,3,Action,244,8,5,31,1.7,6,16,12,No,Love Life,Movie,Thriller,Korean,France,2013,159,6.0,98.58,3201780,0.73,PG,83.232,0.29,26-35,180+,Bajo,Alto,Activo
U114236,C23390,62,Other,Japan,53,Premium,7.99,UPI,Smart TV,2,Horror,100,16,3,31,2.8,5,20,29,No,Game Secret,Movie,Thriller,English,France,2009,169,5.3,5.42,4313441,0.48,PG-13,30.968,0.48,60+,60-120,Bajo,Muy alto,Activo
U132709,C33034,55,Male,Canada,55,Premium,15.99,UPI,Mobile,1,Comedy,111,8,0,85,4.8,37,46,35,No,World Night,Movie,Romance,French,Germany,2022,147,6.6,76.76,10675,0.64,PG,69.104,0.24,46-60,60-120,Alto,Alto,Activo
U139029,C32142,41,Male,Spain,13,Standard,15.99,Credit Card,Tablet,2,Documentary,43,13,11,37,3.2,48,39,56,No,Game Last,Movie,Thriller,German,South Korea,2014,105,7.4,39.85,3485120,0.53,18+,47.73999999999999,0.48,36-45,30-60,Bajo,Muy alto,Activo
U111115,C853,23,Female,Germany,59,Premium,12.99,PayPal,Mobile,3,Comedy,40,13,10,78,1.4,40,17,40,No,Secret World,Movie,Drama,English,South Korea,2007,175,8.0,32.22,8821916,0.68,PG,53.688,0.36,18-25,30-60,Alto,Muy alto,Activo
U144201,C3314,35,Female,USA,48,Standard,15.99,PayPal,Smart TV,3,Comedy,90,17,1,62,4.1,12,42,42,No,Love Life,Movie,Thriller,English,USA,2001,80,8.7,53.12,4040183,0.87,PG,73.448,0.15,26-35,60-120,Medio,Muy alto,Activo
U145895,C45438,61,Male,USA,42,Standard,7.99,Debit Card,Tablet,2,Thriller,240,16,8,45,1.8,11,4,4,No,World World,Series,Documentary,Spanish,South Korea,2023,125,5.2,77.42,1637979,0.97,PG,89.168,0.0,60+,180+,Bajo,Muy alto,Activo
U111028,C39646,49,Other,Germany,21,Standard,12.99,PayPal,Mobile,1,Horror,276,1,7,81,3.4,0,71,26,No,World Dark,Movie,Thriller,English,USA,2007,89,6.1,51.04,436295,0.41,18+,45.016,0.54,46-60,180+,Alto,Bajo,Activo
U139389,C44422,40,Female,Japan,22,Basic,7.99,Credit Card,Smart TV,3,Comedy,95,13,0,42,1.5,10,0,6,No,Last Secret,Movie,Documentary,French,Spain,2014,133,6.9,50.25,6197794,0.36,PG,41.7,0.76,36-45,60-120,Bajo,Muy alto,Activo
U128309,C9820,60,Male,Spain,38,Basic,7.99,Debit Card,Tablet,1,Comedy,72,3,4,42,2.2,38,55,37,Yes,Love Love,Series,Romance,English,USA,2012,131,6.0,70.91,187221,0.41,PG-13,52.964,0.57,46-60,60-120,Bajo,Medio,Inactivo
U145311,C29175,18,Male,Brazil,42,Premium,12.99,Debit Card,Smart TV,2,Comedy,208,7,7,54,1.7,28,60,11,No,Dark Last,Movie,Horror,French,Japan,1995,75,,29.48,3634623,0.49,16+,41.192,0.51,,180+,Medio,Alto,Activo
U117439,C44806,60,Other,Japan,22,Basic,12.99,PayPal,Laptop,3,Thriller,199,10,1,70,1.3,6,8,58,No,World Dark,Series,Action,German,Spain,2007,92,6.0,53.26,2050126,0.7,16+,63.304,0.26,46-60,180+,Medio,Alto,Activo
U104171,C9625,37,Male,France,6,Premium,7.99,UPI,Smart TV,2,Documentary,220,18,7,37,3.9,24,74,16,No,World Life,Movie,Action,Japanese,South Korea,2017,147,6.4,10.6,5487758,0.77,18+,50.44,0.21,36-45,180+,Bajo,Muy alto,Activo
U142206,C20299,34,Female,USA,30,Basic,15.99,UPI,Tablet,2,Comedy,81,6,12,52,3.9,37,27,42,No,Secret Dark,Movie,Romance,Spanish,Germany,2009,76,8.0,3.46,8851244,0.69,PG-13,42.784,0.29,26-35,60-120,Medio,Alto,Activo
U121501,C44393,63,Male,Spain,31,Standard,12.99,PayPal,Tablet,3,Drama,259,18,6,93,4.1,22,1,47,No,Game Dark,Movie,Horror,German,Germany,2017,77,5.0,68.59,8516005,0.33,PG-13,47.236,0.65,60+,180+,Muy alto,Muy alto,Activo
U138525,C19449,44,Female,Australia,27,Premium,7.99,UPI,Smart TV,1,Romance,170,11,14,57,1.8,32,19,35,Yes,Game World,Series,Documentary,Spanish,South Korea,2004,142,8.5,71.84,5636873,0.92,PG,83.936,0.09,36-45,120-180,Medio,Muy alto,Inactivo
U116613,C30860,37,Female,Germany,49,Basic,12.99,Credit Card,Laptop,1,Sci-Fi,269,2,10,45,1.3,23,72,32,No,Dark Love,Movie,Sci-Fi,English,France,1999,154,4.6,25.02,1126653,0.67,16+,50.208,0.25,36-45,180+,Bajo,Bajo,Activo
U107089,C5188,24,Other,India,4,Standard,12.99,PayPal,Laptop,1,Horror,61,3,4,70,4.8,23,2,3,No,Love Game,Series,Drama,Korean,Spain,1997,120,6.0,87.51,3446797,0.5,18+,65.004,0.53,18-25,60-120,Medio,Medio,Activo
U128977,C37234,19,Male,India,25,Premium,12.99,Credit Card,Smart TV,1,Sci-Fi,254,13,9,31,3.1,23,74,59,No,Secret Life,Series,Documentary,French,Germany,2001,165,7.0,99.83,2444219,0.48,PG,68.732,0.56,18-25,180+,Bajo,Muy alto,Activo
U138204,C7711,22,Male,Germany,18,Standard,12.99,PayPal,Tablet,1,Romance,268,4,11,63,4.2,36,94,45,Yes,Life World,Movie,Drama,Spanish,Spain,2012,161,5.8,8.96,4789762,0.78,16+,50.384,0.26,18-25,180+,Medio,Medio,Inactivo
U119117,C6975,23,Male,USA,6,Standard,12.99,PayPal,Tablet,2,Thriller,18,18,14,62,4.0,19,49,44,No,Night Dark,Series,Drama,German,USA,2021,136,7.8,21.15,4508326,0.99,PG,67.86,0.0,18-25,<30,Medio,Muy alto,Activo
U138250,C36320,63,Other,UK,40,Basic,12.99,PayPal,Mobile,2,Action,20,7,0,59,2.6,9,83,9,No,Life Secret,Series,Action,English,South Korea,2009,137,4.3,51.09,9508381,0.78,PG-13,67.236,0.21,60+,<30,Medio,Alto,Activo
U146649,C45916,37,Female,Australia,3,Premium,12.99,Debit Card,Mobile,2,Documentary,183,11,12,85,1.7,15,66,41,No,Last Dark,Movie,Action,Korean,Spain,1999,149,4.9,34.9,3708078,0.51,PG-13,44.56,0.39,36-45,180+,Alto,Muy alto,Activo
U114080,C3827,49,Other,Australia,9,Basic,15.99,Debit Card,Mobile,2,Romance,72,15,11,64,1.2,24,38,48,Yes,Love World,Movie,Action,Spanish,Spain,2008,163,5.2,87.97,9725453,0.31,PG,53.788,0.68,46-60,60-120,Medio,Muy alto,Inactivo
U112300,C29812,43,Other,Brazil,59,Standard,12.99,PayPal,Mobile,3,Action,148,15,7,85,3.8,8,74,29,No,Game Last,Movie,Drama,Japanese,Germany,2005,78,5.1,88.94,5180644,0.61,PG,72.176,0.33,36-45,120-180,Alto,Muy alto,Activo
U116683,C6644,29,Male,Brazil,27,Basic,7.99,PayPal,Tablet,1,Drama,112,4,2,35,2.6,1,8,59,No,Night Night,Movie,Documentary,Japanese,South Korea,2002,160,6.0,16.89,4143419,0.53,PG-13,38.556,0.51,26-35,60-120,Bajo,Medio,Activo
U103174,C44133,51,Other,USA,39,Basic,12.99,PayPal,Tablet,2,Drama,277,6,7,86,4.2,19,28,41,No,Night Love,Series,Sci-Fi,German,Japan,2011,145,6.3,57.65,3808206,0.74,PG-13,67.46000000000001,0.3,46-60,180+,Alto,Alto,Activo
U143531,C20057,19,Male,Australia,39,Standard,15.99,PayPal,Tablet,3,Drama,99,6,7,30,1.9,10,38,46,No,World Night,Series,Documentary,Spanish,South Korea,2001,72,7.0,47.32,6935290,0.84,18+,69.328,0.15,18-25,60-120,Bajo,Alto,Activo
U123486,C5546,41,Other,Japan,13,Standard,7.99,Debit Card,Smart TV,2,Romance,219,17,2,45,2.9,6,18,37,Yes,Secret Secret,Series,Action,French,South Korea,2001,112,7.9,69.41,2311637,0.67,18+,67.964,0.31,36-45,180+,Bajo,Muy alto,Inactivo
U138236,C38699,36,Other,Japan,45,Standard,15.99,Debit Card,Laptop,1,Sci-Fi,133,4,1,84,1.6,5,63,52,No,Game Dark,Movie,Thriller,Spanish,South Korea,2023,155,6.9,95.73,201530,0.55,16+,71.292,0.42,36-45,120-180,Alto,Medio,Activo
U149978,C15764,37,Female,Australia,14,Premium,15.99,Credit Card,Smart TV,3,Thriller,161,11,11,85,1.3,23,10,29,No,Love Secret,Movie,Comedy,German,USA,2014,158,5.4,15.2,997280,0.76,16+,51.68,0.28,36-45,120-180,Alto,Muy alto,Activo
U137084,C14371,33,Other,France,26,Basic,7.99,Credit Card,Tablet,1,Documentary,131,5,4,94,3.5,24,79,48,No,Secret Dark,Series,Action,Korean,USA,2015,151,6.6,17.16,4082854,0.67,18+,47.06399999999999,0.32,26-35,120-180,Muy alto,Medio,Activo
U108033,C28241,58,Female,France,54,Basic,7.99,Credit Card,Mobile,2,Sci-Fi,89,5,6,79,1.6,18,23,42,No,World Night,Movie,Sci-Fi,English,USA,2004,77,3.5,18.16,2749654,0.51,16+,37.864,0.42,46-60,60-120,Alto,Medio,Activo
U109660,C13911,41,Other,Spain,50,Basic,12.99,UPI,Smart TV,3,Drama,291,4,2,76,2.6,20,53,48,No,Love Love,Movie,Documentary,German,Spain,1998,176,5.2,87.34,7151176,0.47,PG,63.136,0.49,36-45,180+,Alto,Medio,Activo
U141612,C48604,20,Male,Brazil,6,Standard,12.99,PayPal,Mobile,1,Sci-Fi,146,13,13,95,3.3,39,59,56,No,Night Secret,Movie,Romance,German,Spain,2001,131,6.4,21.32,7795843,0.85,18+,59.528,0.09,18-25,120-180,Muy alto,Muy alto,Activo
U144216,C44382,22,Female,Spain,39,Basic,7.99,Debit Card,Smart TV,3,Action,114,11,9,83,1.1,23,22,26,No,Game Night,Movie,Thriller,French,France,1999,120,5.1,82.77,8198490,0.87,PG,85.30799999999999,0.11,18-25,60-120,Alto,Muy alto,Activo
U129050,C49360,23,Female,Canada,5,Standard,12.99,Credit Card,Tablet,3,Documentary,243,3,7,41,4.6,13,23,42,No,Game Game,Series,Thriller,French,Japan,2004,90,7.2,15.58,7000387,0.68,PG,47.032,0.34,18-25,180+,Bajo,Medio,Activo
U143550,C5603,62,Other,Brazil,49,Premium,7.99,Credit Card,Smart TV,1,Horror,254,11,5,61,3.8,32,25,2,No,Love Life,Series,Drama,Spanish,France,2016,92,6.8,28.99,2184913,0.67,16+,51.79599999999999,0.3,60+,180+,Medio,Muy alto,Activo
U108799,C29805,49,Male,Japan,1,Standard,12.99,Debit Card,Laptop,3,Thriller,199,15,3,64,2.9,31,56,21,No,World Life,Movie,Romance,Japanese,Japan,2016,161,6.4,53.48,4555478,0.39,18+,44.792,0.65,46-60,180+,Medio,Muy alto,Activo
U143524,C48708,39,Male,Spain,29,Basic,15.99,PayPal,Tablet,1,Action,147,2,8,45,1.7,39,81,8,No,Last Night,Series,Romance,French,South Korea,2000,175,8.4,51.85,173356,0.81,16+,69.34,0.29,36-45,120-180,Bajo,Bajo,Activo
U114825,C6943,30,Male,Australia,4,Standard,12.99,PayPal,Tablet,3,Sci-Fi,79,18,0,65,4.9,44,35,21,No,Dark World,Movie,Action,English,Spain,2001,131,7.1,85.1,631245,0.83,PG-13,83.84,0.12,26-35,60-120,Medio,Muy alto,Activo
U117499,C22136,44,Female,Canada,46,Standard,15.99,Debit Card,Mobile,3,Sci-Fi,40,12,13,52,1.2,36,15,1,Yes,Secret Life,Series,Romance,Korean,France,2001,93,8.2,66.89,1866317,0.54,18+,59.156,0.31,36-45,30-60,Medio,Muy alto,Inactivo
U100721,C34866,18,Female,Australia,33,Basic,15.99,PayPal,Tablet,3,Drama,42,2,8,47,3.1,27,45,45,No,Game Secret,Movie,Documentary,Korean,Germany,2005,147,6.2,30.92,3055512,0.48,PG,41.168,0.54,,30-60,Bajo,Bajo,Activo
U104763,C49315,22,Female,India,10,Standard,12.99,UPI,Mobile,1,Sci-Fi,291,1,5,39,1.6,31,85,41,No,World Dark,Movie,Documentary,Korean,Spain,1995,148,6.9,93.02,9187168,0.94,PG,93.608,0.01,18-25,180+,Bajo,Bajo,Activo
U104648,C7163,36,Male,Spain,29,Standard,15.99,Debit Card,Tablet,3,Action,31,15,13,48,1.6,36,55,48,No,World Secret,Movie,Horror,German,Japan,2004,171,6.7,22.04,8160226,0.86,PG,60.416,0.08,36-45,30-60,Bajo,Muy alto,Activo
U109555,C29517,21,Male,India,26,Premium,7.99,UPI,Tablet,3,Documentary,197,11,1,51,1.7,13,74,10,Yes,Life Life,Series,Comedy,Spanish,South Korea,2023,73,6.5,60.75,8102959,0.52,PG-13,55.5,0.52,18-25,180+,Medio,Muy alto,Inactivo
U114551,C36526,34,Female,Brazil,26,Basic,12.99,Debit Card,Tablet,1,Documentary,182,8,6,49,3.7,8,3,27,Yes,Game Last,Movie,Romance,Korean,South Korea,2014,93,5.7,61.5,1981168,0.47,18+,52.8,0.51,26-35,180+,Bajo,Alto,Inactivo
U147860,C31453,56,Female,India,37,Premium,15.99,UPI,Mobile,3,Action,113,17,9,35,3.2,9,68,25,No,Dark Life,Movie,Action,German,Germany,2018,126,7.4,7.27,2221562,0.99,18+,62.308,0.02,46-60,60-120,Bajo,Muy alto,Activo
U149392,C25880,52,Male,Brazil,41,Basic,15.99,Credit Card,Tablet,3,Horror,206,6,3,76,2.4,49,54,45,No,Life World,Series,Documentary,English,France,2018,136,7.0,84.13,9706947,0.38,18+,56.452,0.66,46-60,180+,Alto,Alto,Activo
U145517,C12556,54,Female,Canada,9,Premium,12.99,Credit Card,Laptop,3,Drama,26,3,9,85,1.6,27,25,56,No,Night Dark,Series,Drama,Japanese,France,2023,82,8.0,2.45,4349869,0.31,PG-13,19.58,0.68,46-60,<30,Alto,Medio,Activo
U134813,C6249,48,Other,Japan,57,Standard,15.99,Debit Card,Smart TV,2,Comedy,23,3,7,66,2.4,35,17,22,Yes,Dark Love,Movie,Comedy,Japanese,Japan,2008,145,5.2,31.3,75760,0.49,PG,41.92,0.44,46-60,<30,Medio,Medio,Inactivo
U110451,C16963,59,Male,USA,45,Premium,7.99,UPI,Laptop,3,Romance,55,8,0,45,2.5,4,51,45,No,Last Dark,Movie,Action,French,Spain,2000,143,5.5,94.41,4740810,0.44,18+,64.164,0.53,46-60,30-60,Bajo,Alto,Activo
U148597,C5057,53,Male,India,38,Basic,15.99,Debit Card,Laptop,1,Action,42,17,6,39,2.1,38,48,48,No,Dark Love,Movie,Action,Japanese,Japan,2017,141,5.7,66.09,8795187,0.53,PG,58.236,0.49,46-60,30-60,Bajo,Muy alto,Activo
U143072,C2776,29,Male,Japan,15,Standard,7.99,Credit Card,Laptop,1,Horror,211,18,14,33,1.9,4,1,14,Yes,Last Life,Series,Romance,Japanese,Spain,2016,112,6.4,17.76,9372348,0.72,PG-13,50.30399999999999,0.31,26-35,180+,Bajo,Muy alto,Inactivo
U117643,C22242,20,Other,Australia,35,Basic,7.99,Debit Card,Smart TV,1,Romance,234,3,14,95,2.2,40,2,6,No,World Life,Movie,Documentary,Japanese,USA,2008,145,6.7,27.93,388602,0.48,16+,39.97199999999999,0.44,18-25,180+,Muy alto,Medio,Activo
U125853,C22187,50,Male,Germany,10,Basic,7.99,Debit Card,Smart TV,3,Romance,125,2,4,65,2.7,30,89,50,No,Night Night,Series,Comedy,Korean,Spain,2003,178,5.9,41.54,6310146,0.31,PG,35.21599999999999,0.71,46-60,120-180,Medio,Bajo,Activo
